candle_date_time_utc,opening_price,high_price,low_price,trade_price,candle_acc_trade_volume
2022-04-05,56953000,57103000,56885000,57055000,155.1293384
2022-04-06,55800000,55848000,55550000,55661000,92.56354874
2022-04-07,53615000,53669000,53400000,53520000,215.4969301
2022-04-08,54412000,54482000,54105000,54196000,232.276734
2022-04-09,53144000,53193000,53000000,53099000,58.69230284
2022-04-10,53258000,53258000,53087000,53100000,66.67718909
2022-04-11,52750000,52784000,52100000,52100000,246.2392189
2022-04-12,50460000,50528000,50260000,50366000,154.9416194
2022-04-13,50453000,50500000,50361000,50436000,74.39920731
2022-04-14,51567000,51720000,51415000,51708000,123.4999709
2022-04-15,50320000,50332000,50188000,50281000,66.48718847
2022-04-16,50543000,50619000,50485000,50505000,40.38339746
2022-04-17,50550000,50694000,50500000,50591000,89.13462568
2022-04-18,48961000,49036000,48800000,48963000,155.5350672
2022-04-19,50878000,50884000,50725000,50780000,78.14288132
2022-04-20,51599000,51837000,51562000,51632000,98.14502658
2022-04-21,52087000,52117000,51900000,51971000,192.1104051
2022-04-22,50478000,50568000,50359000,50385000,104.4285891
2022-04-23,49806000,49817000,49629000,49681000,44.06421673
2022-04-24,49960000,50026000,49867000,50018000,51.84853565
2022-04-25,48747000,48990000,48600000,48987000,192.1789418
2022-04-26,50853000,50887000,50587000,50660000,94.14246071
2022-04-27,49537000,49654000,49369000,49640000,90.0363153
2022-04-28,50427000,50695000,50379000,50548000,134.1847601
2022-04-29,50074000,50100000,49750000,49943000,249.6221479
2022-04-30,49738000,49780000,49670000,49728000,54.39539885
2022-05-01,49134000,49135000,48951000,49039000,80.98581183
2022-05-02,49900000,50010000,49721000,49722000,120.5042922
2022-05-03,49599000,49599000,49357000,49390000,163.6210445
2022-05-04,49898000,49986000,49725000,49800000,156.0223635
2022-05-05,50467000,50540000,50444000,50445000,71.48517859
2022-05-06,46887000,47108000,46843000,47104000,98.94355541
2022-05-07,46917000,46924000,46786000,46868000,50.86520964
2022-05-08,45558000,45560000,45356000,45399000,75.76734599
2022-05-09,44198000,44300000,43922000,43997000,117.6631134
2022-05-10,42036000,42225000,41660000,41664000,505.3225728
2022-05-11,41997000,42426000,41370000,42370000,1089.942833
2022-05-12,38519000,38784000,38238000,38350000,680.9712801
2022-05-13,40050000,40479000,40041000,40197000,542.1571349
2022-05-14,39625000,39698000,39500000,39690000,171.4842394
2022-05-15,39352000,39560000,39320000,39530000,146.2691117
2022-05-16,39408000,39411000,39100000,39269000,169.5082721
2022-05-17,39664000,39815000,39654000,39735000,184.1178927
2022-05-18,38664000,38820000,38559000,38727000,130.2076785
2022-05-19,37482000,37570000,37222000,37463000,310.8503359
2022-05-20,38826000,39000000,38771000,38929000,173.8682115
2022-05-21,38019000,38034000,37822000,37916000,118.8020096
2022-05-22,38151000,38875000,38084000,38814000,343.6032146
2022-05-23,38859000,39050000,38815000,38963000,163.3168222
2022-05-24,37248000,37464000,37185000,37450000,188.7407878
2022-05-25,38073000,38117000,37938000,38028000,105.691402
2022-05-26,37350000,37650000,37268000,37560000,247.0891777
2022-05-27,37050000,37197000,36965000,37170000,107.7520218
2022-05-28,36926000,36950000,36800000,36817000,62.2647177
2022-05-29,37082000,37105000,36935000,36978000,47.88839113
2022-05-30,38618000,38690000,38434000,38589000,440.7944896
2022-05-31,39726000,39739000,39544000,39619000,101.7748136
2022-06-01,39860000,39915000,39820000,39912000,73.10953635
2022-06-02,37979000,38056000,37933000,38000000,71.59777196
2022-06-03,38350000,38365000,38101000,38316000,232.3304083
2022-06-04,37950000,37988000,37854000,37893000,44.81020665
2022-06-05,37723000,37737000,37608000,37661000,81.93105989
2022-06-06,39566000,39657000,39468000,39561000,141.7716482
2022-06-07,37653000,37659000,37581000,37627000,95.30973807
2022-06-08,38717000,38825000,38582000,38739000,115.4501742
2022-06-09,38668000,38800000,38585000,38689000,147.388643
2022-06-10,38161000,38349000,38120000,38166000,117.6773533
2022-06-11,37480000,37680000,37207000,37528000,317.3564689
2022-06-12,35751000,35800000,35650000,35660000,87.26474841
2022-06-13,31909000,32220000,31369000,31635000,1983.873103
2022-06-14,29289000,29426000,28882000,28920000,602.5465442
2022-06-15,26794000,26999000,26694000,26795000,963.3033615
2022-06-16,28447000,28447000,27703000,27862000,847.0881828
2022-06-17,27561000,27628000,27313000,27430000,274.5467751
2022-06-18,25395000,25570000,25272000,25497000,583.8053552
2022-06-19,24580000,25310000,24481000,24942000,1042.247467
2022-06-20,26712000,27184000,26600000,26751000,997.3142615
2022-06-21,27598000,27700000,27343000,27423000,451.9548349
2022-06-22,26482000,26819000,26479000,26757000,304.3515242
2022-06-23,26901000,27139000,26819000,27118000,1244.514548
2022-06-24,27346000,27392000,27004000,27118000,392.0941836
2022-06-25,27836000,27883000,27779000,27834000,218.6702811
2022-06-26,27832000,27878000,27776000,27852000,170.2902763
2022-06-27,27821000,27846000,27732000,27824000,186.927517
2022-06-28,27328000,27456000,27213000,27284000,374.4549031
2022-06-29,26276000,26634000,26268000,26339000,1373.717585
2022-06-30,25407000,25450000,25116000,25307000,1441.767417
2022-07-01,25692000,25790000,25580000,25615000,417.1239835
2022-07-02,25326000,25407000,25180000,25407000,270.1338965
2022-07-03,25218000,25298000,25160000,25277000,138.3071671
2022-07-04,25258000,25568000,25253000,25470000,354.9426655
2022-07-05,26234000,26260000,25917000,26089000,606.6179021
2022-07-06,26563000,26632000,26451000,26589000,232.0696178
2022-07-07,26861000,26980000,26817000,26946000,241.9772815
2022-07-08,28078000,28250000,27858000,28243000,820.826194
2022-07-09,28291000,28295000,28179000,28217000,170.3306563
2022-07-10,27883000,27950000,27876000,27924000,102.5225743
2022-07-11,27009000,27087000,26930000,26987000,194.6168437
2022-07-12,26223000,26272000,25987000,26055000,373.2205583
2022-07-13,26193000,26250000,26053000,26100000,183.5597903
2022-07-14,26191000,26260000,26106000,26256000,303.6912903
2022-07-15,27565000,27710000,27474000,27519000,422.9018889
2022-07-16,27281000,27336000,27268000,27321000,105.2011198
2022-07-17,28269000,28344000,28060000,28175000,359.1296768
2022-07-18,29244000,29251000,29055000,29110000,553.3252753
2022-07-19,28798000,28810000,28635000,28752000,202.9366692
2022-07-20,30682000,31012000,30600000,30978000,550.703548
2022-07-21,30109000,30323000,30087000,30317000,302.945841
2022-07-22,30656000,30950000,30642000,30887000,544.632732
2022-07-23,29989000,29997000,29800000,29947000,350.8648431
2022-07-24,29909000,29990000,29813000,29814000,240.2301027
2022-07-25,29184000,29259000,29095000,29123000,260.9714416
2022-07-26,28154000,28199000,28113000,28162000,182.1667422
2022-07-27,28547000,28547000,28353000,28403000,191.2772832
2022-07-28,30210000,30292000,30084000,30292000,241.7178152
2022-07-29,31534000,31757000,31447000,31751000,460.5697727
2022-07-30,31514000,31573000,31477000,31550000,161.4528993
2022-07-31,31212000,31405000,31155000,31367000,324.1015372
2022-08-01,30782000,30859000,30748000,30771000,213.1997097
2022-08-02,30411000,30483000,30246000,30287000,314.9564023
2022-08-03,31020000,31148000,31006000,31137000,282.0642897
2022-08-04,30583000,30700000,30571000,30661000,130.2981329
2022-08-05,30734000,30751000,30680000,30685000,144.3263658
2022-08-06,30681000,30750000,30671000,30743000,84.23340715
2022-08-07,30517000,30535000,30479000,30522000,80.50996463
2022-08-08,31780000,31852000,31697000,31747000,470.3594402
2022-08-09,31559000,31610000,31205000,31211000,513.8881015
2022-08-10,30905000,30925000,30773000,30832000,183.2257139
2022-08-11,32454000,32465000,32345000,32422000,145.5940172
2022-08-12,31903000,32200000,31875000,32041000,863.2308067
2022-08-13,32424000,32733000,32394000,32691000,255.6131861
2022-08-14,32844000,32935000,32787000,32890000,229.5499431
2022-08-15,32418000,32553000,32302000,32535000,221.104972
2022-08-16,32201000,32320000,32195000,32265000,120.8449701
2022-08-17,31970000,32100000,31969000,32003000,138.0431968
2022-08-18,31650000,31745000,31630000,31703000,152.7597927
2022-08-19,29795000,29892000,29700000,29850000,553.6908574
2022-08-20,29211000,29234000,29079000,29216000,136.1176509
2022-08-21,29384000,29504000,29383000,29445000,205.6725635
2022-08-22,29170000,29262000,29019000,29153000,300.6400581
2022-08-23,29302000,29398000,29117000,29302000,223.9388041
2022-08-24,29144000,29187000,29089000,29096000,69.04125278
2022-08-25,29361000,29399000,29247000,29398000,192.9026834
2022-08-26,29113000,29161000,29104000,29129000,126.5345612
2022-08-27,27952000,27952000,27812000,27850000,92.40030762
2022-08-28,27714000,27728000,27634000,27645000,97.45551378
2022-08-29,27473000,27512000,27435000,27486000,85.29852331
2022-08-30,28033000,28070000,28000000,28047000,93.67181278
2022-08-31,27685000,27733000,27602000,27650000,96.56768535
2022-09-01,27425000,27478000,27350000,27444000,149.6435229
2022-09-02,27692000,27786000,27677000,27716000,264.2816763
2022-09-03,27474000,27480000,27397000,27413000,142.1080567
2022-09-04,27310000,27414000,27300000,27358000,70.92211858
2022-09-05,27297000,27356000,27297000,27330000,89.58088528
2022-09-06,27548000,27563000,27382000,27460000,269.2819426
2022-09-07,26435000,26451000,26390000,26423000,106.388208
2022-09-08,26827000,26857000,26744000,26808000,88.87282602
2022-09-09,28611000,28661000,28403000,28588000,238.1874572
2022-09-10,29360000,29471000,29350000,29350000,133.6072293
2022-09-11,29854000,29887000,29715000,29753000,141.6879225
2022-09-12,30492000,30504000,30296000,30336000,231.5644202
2022-09-13,30610000,30836000,30601000,30790000,236.8945099
2022-09-14,28542000,28542000,28427000,28468000,183.2523005
2022-09-15,28290000,28379000,28220000,28296000,152.4117616
2022-09-16,27842000,27976000,27818000,27888000,213.0560996
2022-09-17,27988000,28090000,27978000,28040000,78.14541596
2022-09-18,28141000,28170000,27900000,27900000,226.2172414
2022-09-19,26327000,26380000,26250000,26369000,298.9410277
2022-09-20,27344000,27345000,27151000,27230000,180.4241845
2022-09-21,26706000,26850000,26670000,26801000,164.6249517
2022-09-22,27384000,27400000,27259000,27350000,265.2850752
2022-09-23,27165000,27306000,27101000,27241000,249.727781
2022-09-24,27367000,27414000,27262000,27339000,84.39275154
2022-09-25,27396000,27410000,27310000,27330000,72.40128645
2022-09-26,27711000,27749000,27412000,27474000,457.3978513
2022-09-27,28679000,28839000,28650000,28788000,197.4480454
2022-09-28,27212000,27220000,27017000,27088000,182.3282897
2022-09-29,27955000,28115000,27932000,28087000,213.2471593
2022-09-30,28056000,28064000,27900000,27946000,147.7816163
2022-10-01,27831000,27873000,27805000,27832000,66.57587384
2022-10-02,27888000,27926000,27842000,27861000,112.7778699
2022-10-03,27863000,27869000,27765000,27816000,107.4407331
2022-10-04,28568000,28670000,28495000,28631000,196.8003466
2022-10-05,28733000,28771000,28660000,28683000,164.0810882
2022-10-06,28559000,28632000,28529000,28533000,175.481692
2022-10-07,28426000,28464000,28383000,28413000,112.7577858
2022-10-08,27772000,27812000,27767000,27806000,51.56539194
2022-10-09,27711000,27737000,27709000,27721000,30.51970128
2022-10-10,27522000,27662000,27507000,27612000,236.9288703
2022-10-11,27429000,27441000,27312000,27347000,223.1652673
2022-10-12,27445000,27498000,27426000,27478000,88.97270848
2022-10-13,27290000,27321000,27246000,27251000,111.0099483
2022-10-14,28139000,28215000,28038000,28214000,178.6156318
2022-10-15,27528000,27606000,27510000,27544000,83.83478296
2022-10-16,27609000,27627000,27573000,27611000,53.55644601
2022-10-17,27650000,27800000,27613000,27791000,160.3046685
2022-10-18,27997000,28025000,27931000,27991000,143.2711011
2022-10-19,27571000,27749000,27570000,27749000,295.825913
2022-10-20,27531000,27592000,27526000,27592000,68.51544208
2022-10-21,27434000,27520000,27375000,27505000,122.4077489
2022-10-22,27580000,27609000,27577000,27577000,41.17749152
2022-10-23,27564000,27599000,27556000,27584000,142.0209249
2022-10-24,27883000,27923000,27823000,27902000,122.1430757
2022-10-25,27689000,27693000,27621000,27660000,122.7405093
2022-10-26,29160000,29210000,28980000,29125000,342.3483404
2022-10-27,29015000,29015000,28850000,28903000,353.748467
2022-10-28,28506000,28555000,28477000,28496000,84.38090937
2022-10-29,29326000,29396000,29273000,29392000,338.5055403
2022-10-30,29117000,29140000,29000000,29025000,166.1043749
2022-10-31,28786000,29110000,28785000,29068000,191.5276045
2022-11-01,28849000,28899000,28782000,28820000,266.9790357
2022-11-02,28861000,28950000,28858000,28935000,324.8944289
2022-11-03,28762000,28818000,28732000,28785000,396.0187644
2022-11-04,29015000,29094000,28963000,28999000,349.1643546
2022-11-05,29701000,29710000,29575000,29640000,234.4269397
2022-11-06,29723000,29764000,29709000,29729000,95.77912545
2022-11-07,29088000,29143000,28990000,28991000,272.6150548
2022-11-08,27966000,28020000,27907000,27935000,254.3684351
2022-11-09,25709000,25743000,25210000,25386000,1246.567694
2022-11-10,23958000,23959000,23685000,23739000,443.5863696
2022-11-11,24046000,24094000,23952000,24085000,251.1027533
2022-11-12,23387000,23491000,23340000,23423000,184.1081233
2022-11-13,22934000,22955000,22636000,22722000,859.5109762
2022-11-14,22874000,22929000,22645000,22880000,382.4652345
2022-11-15,22998000,23014000,22764000,22837000,270.7664128
2022-11-16,22957000,22985000,22834000,22878000,226.4839916
2022-11-17,22726000,22765000,22640000,22750000,216.9560204
2022-11-18,23018000,23080000,23009000,23016000,124.3961985
2022-11-19,23076000,23095000,23047000,23057000,115.2830424
2022-11-20,22971000,23010000,22940000,22959000,168.538324
2022-11-21,22450000,22655000,22400000,22591000,184.6473129
2022-11-22,22096000,22141000,22036000,22057000,167.0105918
2022-11-23,22933000,23020000,22901000,22996000,145.7220936
2022-11-24,22838000,22861000,22793000,22846000,107.1570807
2022-11-25,22559000,22635000,22548000,22561000,192.5504721
2022-11-26,22725000,22799000,22710000,22790000,83.44373564
2022-11-27,22717000,22735000,22680000,22725000,106.6806963
2022-11-28,22419000,22425000,22374000,22385000,86.99367045
2022-11-29,22533000,22576000,22510000,22565000,93.73879197
2022-11-30,22890000,22917000,22841000,22868000,92.54574015
2022-12-01,23144000,23150000,23110000,23144000,96.16292143
2022-12-02,22763000,22836000,22760000,22802000,102.0809845
2022-12-03,22801000,22835000,22781000,22821000,39.59215582
2022-12-04,22929000,22935000,22881000,22888000,53.44722975
2022-12-05,23084000,23131000,23049000,23073000,120.3550338
2022-12-06,22861000,22885000,22836000,22837000,82.80603554
2022-12-07,22465000,22558000,22463000,22517000,232.6509731
2022-12-08,22576000,22595000,22535000,22536000,133.765034
2022-12-09,22855000,22905000,22811000,22885000,116.1643515
2022-12-10,22872000,22872000,22833000,22860000,62.28852559
2022-12-11,22866000,22885000,22855000,22884000,48.14928702
2022-12-12,22505000,22550000,22501000,22547000,79.96184525
2022-12-13,22601000,22971000,22590000,22926000,225.5980189
2022-12-14,23308000,23308000,23253000,23267000,71.18681737
2022-12-15,23160000,23296000,23150000,23290000,151.9105981
2022-12-16,22762000,22762000,22539000,22602000,729.9505658
2022-12-17,22196000,22197000,22122000,22150000,67.65489645
2022-12-18,22240000,22252000,22128000,22150000,142.5367841
2022-12-19,22120000,22137000,22092000,22103000,105.4136699
2022-12-20,21935000,21968000,21911000,21921000,87.76339929
2022-12-21,22020000,22060000,22000000,22057000,105.9024037
2022-12-22,21847000,21920000,21827000,21907000,128.4338486
2022-12-23,21864000,21870000,21835000,21848000,62.63851436
2022-12-24,21938000,21973000,21924000,21954000,70.4811217
2022-12-25,21880000,21894000,21871000,21883000,72.27009767
2022-12-26,21626000,21681000,21622000,21655000,117.0950098
2022-12-27,21596000,21616000,21569000,21612000,54.53807004
2022-12-28,21219000,21236000,21172000,21233000,74.55867639
2022-12-29,21027000,21164000,21005000,21155000,103.329964
2022-12-30,20900000,20970000,20897000,20968000,90.52460815
2022-12-31,21036000,21036000,20983000,21000000,65.02511445
2023-01-01,21080000,21093000,21070000,21079000,28.54029931
2023-01-02,21375000,21388000,21316000,21350000,196.8423962
2023-01-03,21368000,21419000,21353000,21396000,131.9570011
2023-01-04,21530000,21580000,21526000,21546000,107.2050583
2023-01-05,21536000,21549000,21411000,21432000,463.3639726
2023-01-06,21399000,21442000,21350000,21430000,146.8508604
2023-01-07,21521000,21534000,21494000,21503000,34.96235398
2023-01-08,21588000,21597000,21549000,21567000,90.47979672
2023-01-09,21680000,21773000,21675000,21759000,169.1012945
2023-01-10,21756000,21818000,21744000,21805000,193.1185679
2023-01-11,21959000,22000000,21941000,21970000,73.40143967
2023-01-12,22707000,22779000,22687000,22777000,128.4471522
2023-01-13,23622000,23737000,23620000,23726000,186.8571867
2023-01-14,26018000,26035000,25081000,25408000,2022.208293
2023-01-15,25543000,25599000,25447000,25595000,254.7803919
2023-01-16,25681000,25855000,25600000,25800000,212.9577771
2023-01-17,26275000,26309000,26200000,26236000,91.6676264
2023-01-18,26413000,26420000,26263000,26369000,309.5213971
2023-01-19,25900000,25918000,25827000,25906000,118.6890094
2023-01-20,26151000,26254000,26136000,26222000,152.2774627
2023-01-21,28275000,28750000,28263000,28667000,476.5344943
2023-01-22,28624000,28669000,28570000,28590000,98.23088968
2023-01-23,28413000,28471000,28405000,28445000,79.88200508
2023-01-24,28765000,28765000,28503000,28546000,399.7058978
2023-01-25,28300000,28322000,28198000,28267000,252.9048151
2023-01-26,28859000,28865000,28758000,28795000,121.3317523
2023-01-27,28809000,28860000,28684000,28714000,208.0422985
2023-01-28,28939000,28996000,28900000,28976000,90.51203683
2023-01-29,29165000,29338000,29132000,29232000,201.0093486
2023-01-30,29407000,29416000,28885000,29047000,1318.73723
2023-01-31,28660000,28714000,28609000,28663000,169.4927362
2023-02-01,28709000,28792000,28626000,28745000,233.1898258
2023-02-02,29745000,29789000,29700000,29768000,157.6208282
2023-02-03,29454000,29517000,29412000,29485000,211.3092651
2023-02-04,29430000,29460000,29420000,29438000,58.7495739
2023-02-05,29427000,29497000,29372000,29405000,180.0185077
2023-02-06,28942000,29028000,28915000,28935000,523.1447463
2023-02-07,29116000,29285000,29099000,29256000,582.3557002
2023-02-08,29466000,29591000,29443000,29467000,1224.545831
2023-02-09,29105000,29194000,28919000,28997000,1270.586379
2023-02-10,28145000,28201000,28124000,28132000,199.4251193
2023-02-11,28178000,28280000,28148000,28190000,196.7239814
2023-02-12,28225000,28348000,28210000,28308000,140.7135172
2023-02-13,28080000,28180000,27912000,28094000,776.2248666
2023-02-14,28068000,28198000,28064000,28148000,313.316786
2023-02-15,28699000,28788000,28654000,28772000,548.7133118
2023-02-16,31575000,31800000,31567000,31800000,446.1028045
2023-02-17,30911000,30960000,30820000,30839000,261.484819
2023-02-18,31776000,31779000,31721000,31750000,147.137695
2023-02-19,31826000,31870000,31726000,31750000,366.7747261
2023-02-20,31527000,32040000,31475000,31975000,718.0574187
2023-02-21,32002000,32206000,31901000,32168000,571.5630163
2023-02-22,31224000,31447000,31217000,31394000,330.950026
2023-02-23,31721000,31777000,31600000,31626000,198.8065195
2023-02-24,31248000,31306000,31158000,31187000,192.9327229
2023-02-25,30614000,30700000,30591000,30601000,154.8302557
2023-02-26,30834000,30987000,30812000,30982000,160.0916768
2023-02-27,31111000,31178000,31102000,31135000,118.2897977
2023-02-28,31025000,31077000,30980000,30982000,129.6302341
2023-03-01,31504000,31543000,31363000,31388000,221.6359039
2023-03-02,30998000,31001000,30911000,30937000,144.8524233
2023-03-03,29850000,29898000,29731000,29733000,212.8464551
2023-03-04,29786000,29820000,29781000,29784000,53.62135921
2023-03-05,29850000,29948000,29835000,29925000,66.61140469
2023-03-06,29815000,29846000,29770000,29815000,85.20039582
2023-03-07,29847000,29964000,29820000,29904000,783.7557685
2023-03-08,29274000,29310000,29200000,29264000,152.4595755
2023-03-09,28974000,29063000,28893000,28902000,419.6055373
2023-03-10,27080000,27099000,27010000,27035000,374.4690904
2023-03-11,27256000,27388000,27152000,27294000,179.7666669
2023-03-12,27475000,27534000,27450000,27480000,107.0360604
2023-03-13,29341000,29455000,28855000,29096000,626.1242531
2023-03-14,31854000,31890000,31670000,31871000,253.9005876
2023-03-15,32666000,32714000,32370000,32408000,319.6777868
2023-03-16,32814000,33100000,32600000,32920000,387.128221
2023-03-17,34725000,35000000,34724000,34937000,488.0341416
2023-03-18,36043000,36205000,35920000,36168000,304.3425529
2023-03-19,35932000,35990000,35829000,35968000,152.5854737
2023-03-20,37668000,37838000,37427000,37621000,731.6787607
2023-03-21,36875000,37345000,36771000,37171000,508.0385077
2023-03-22,37347000,37358000,37176000,37266000,366.7797858
2023-03-23,36487000,36491000,36337000,36388000,147.1155866
2023-03-24,37275000,37400000,37220000,37339000,208.5185089
2023-03-25,36618000,36709000,36510000,36662000,174.7000121
2023-03-26,36786000,36868000,36740000,36863000,137.9033924
2023-03-27,37060000,37204000,37046000,37129000,159.9252286
2023-03-28,35783000,35806000,35600000,35659000,118.9993851
2023-03-29,37600000,37681000,37249000,37307000,495.6894988
2023-03-30,37849000,37922000,37760000,37889000,200.4522536
2023-03-31,36818000,36990000,36800000,36924000,187.4835015
2023-04-01,37549000,37610000,37485000,37604000,124.7723434
2023-04-02,37523000,37577000,37490000,37504000,115.1614513
2023-04-03,37539000,37600000,37488000,37567000,369.3947175
2023-04-04,37228000,37300000,37120000,37290000,168.4541332
2023-04-05,37543000,37577000,37497000,37554000,107.4395444
2023-04-06,36964000,37031000,36945000,36946000,134.1389845
2023-04-07,36936000,36970000,36893000,36956000,82.13478026
2023-04-08,37068000,37132000,37044000,37053000,50.80680037
2023-04-09,37025000,37055000,36987000,36988000,81.8201919
2023-04-10,37372000,37403000,37340000,37389000,107.5612162
2023-04-11,39739000,39754000,39590000,39672000,261.1662742
2023-04-12,39928000,40179000,39883000,40080000,1534.333342
2023-04-13,39873000,39969000,39818000,39845000,291.8405482
2023-04-14,40183000,40232000,40123000,40232000,138.2047793
2023-04-15,39900000,39999000,39883000,39990000,102.6038937
2023-04-16,39760000,39786000,39712000,39740000,78.15607673
2023-04-17,39156000,39198000,39133000,39177000,88.39917632
2023-04-18,39077000,39300000,39060000,39231000,232.9758914
2023-04-19,38786000,38990000,38654000,38813000,630.9758406
2023-04-20,38129000,38248000,38071000,38240000,165.4008258
2023-04-21,37196000,37228000,37080000,37164000,166.3210816
2023-04-22,36322000,36380000,36258000,36337000,150.3011134
2023-04-23,36965000,36973000,36807000,36847000,52.31905645
2023-04-24,36301000,36491000,36269000,36388000,164.8713848
2023-04-25,36684000,36684000,36485000,36547000,104.561329
2023-04-26,38349000,38550000,38281000,38529000,340.095177
2023-04-27,38800000,38882000,38695000,38784000,154.0508666
2023-04-28,39022000,39089000,38900000,38979000,179.4661784
2023-04-29,39103000,39107000,39021000,39046000,69.63891802
2023-04-30,39039000,39067000,39009000,39038000,52.74287553
2023-05-01,38379000,38480000,38299000,38341000,150.623556
2023-05-02,37682000,37763000,37604000,37696000,196.9944596
2023-05-03,38443000,38443000,38274000,38373000,126.6024712
2023-05-04,38859000,38894000,38798000,38851000,108.1679694
2023-05-05,38809000,38920000,38781000,38846000,163.1386806
2023-05-06,39178000,39180000,39080000,39144000,93.2191454
2023-05-07,38577000,38618000,38513000,38513000,80.49896322
2023-05-08,37285000,37509000,37266000,37480000,196.049272
2023-05-09,37061000,37156000,37028000,37143000,139.1931553
2023-05-10,37031000,37101000,36999000,37038000,79.23754893
2023-05-11,36952000,37001000,36903000,36971000,82.81410711
2023-05-12,35602000,35760000,35560000,35701000,198.8703282
2023-05-13,36358000,36386000,36325000,36374000,45.11531369
2023-05-14,36398000,36436000,36379000,36425000,68.97568447
2023-05-15,36923000,37013000,36845000,36911000,95.86793634
2023-05-16,36694000,36696000,36527000,36530000,69.70960866
2023-05-17,36151000,36279000,36118000,36271000,154.0352128
2023-05-18,36887000,36903000,36795000,36882000,122.6018408
2023-05-19,36230000,36231000,36102000,36110000,91.73673181
2023-05-20,36251000,36260000,36180000,36229000,64.69281418
2023-05-21,36455000,36485000,36395000,36459000,50.91456014
2023-05-22,35991000,36045000,35940000,35961000,62.10553734
2023-05-23,36440000,36501000,36440000,36443000,86.72869442
2023-05-24,35933000,36052000,35917000,35941000,75.61671844
2023-05-25,35213000,35278000,35182000,35241000,124.3406349
2023-05-26,35432000,35451000,35398000,35432000,54.24392921
2023-05-27,35780000,35797000,35731000,35787000,97.80148342
2023-05-28,36382000,36390000,36260000,36295000,95.32837345
2023-05-29,37239000,37306000,37202000,37304000,71.33774906
2023-05-30,37125000,37263000,37119000,37209000,146.3529841
2023-05-31,36347000,36400000,36250000,36295000,213.7585156
2023-06-01,36046000,36165000,36045000,36077000,158.3363446
2023-06-02,36071000,36087000,35969000,35969000,114.8085329
2023-06-03,35909000,35941000,35886000,35900000,80.64543175
2023-06-04,35909000,36026000,35898000,35982000,83.53496147
2023-06-05,35498000,35500000,35450000,35474000,106.3738515
2023-06-06,34148000,34206000,34120000,34199000,102.0591936
2023-06-07,35553000,35554000,35106000,35206000,260.6439874
2023-06-08,34955000,34973000,34870000,34907000,69.88064513
2023-06-09,35057000,35110000,34963000,35084000,118.0377197
2023-06-10,34202000,34236000,34135000,34202000,164.2306996
2023-06-11,34172000,34289000,34160000,34210000,65.16974568
2023-06-12,34162000,34375000,34120000,34230000,171.6009293
2023-06-13,34251000,34273000,34177000,34223000,81.62154732
2023-06-14,33905000,33981000,33867000,33960000,82.54564206
2023-06-15,32692000,32711000,32585000,32588000,215.9865093
2023-06-16,33449000,33534000,33449000,33519000,81.15594367
2023-06-17,34823000,34919000,34822000,34876000,66.97407789
2023-06-18,34729000,34744000,34696000,34740000,77.97209526
2023-06-19,34658000,34672000,34611000,34622000,52.82761671
2023-06-20,35053000,35163000,35000000,35138000,187.8776997
2023-06-21,37758000,37951000,37758000,37923000,181.5795145
2023-06-22,39351000,39500000,39345000,39495000,149.2410894
2023-06-23,39589000,39799000,39546000,39756000,203.5346148
2023-06-24,40657000,40722000,40614000,40673000,110.8559996
2023-06-25,40850000,40869000,40649000,40757000,221.6296895
2023-06-26,40200000,40211000,39975000,39988000,133.3183745
2023-06-27,40198000,40200000,40109000,40122000,67.77745723
2023-06-28,40177000,40249000,40110000,40229000,81.55621759
2023-06-29,40452000,40595000,40400000,40550000,140.9851748
2023-06-30,41089000,41108000,41000000,41035000,169.1373205
2023-07-01,40666000,40685000,40612000,40613000,56.64764755
2023-07-02,40519000,40561000,40488000,40537000,67.92676056
2023-07-03,40594000,40644000,40561000,40564000,81.73401233
2023-07-04,40813000,40982000,40740000,40973000,170.5382211
2023-07-05,40544000,40545000,40450000,40469000,115.1638734
2023-07-06,41331000,41500000,40910000,41015000,877.2164471
2023-07-07,39970000,40043000,39927000,39988000,115.5753665
2023-07-08,40141000,40150000,40080000,40082000,31.10582837
2023-07-09,40048000,40080000,40027000,40030000,59.59118968
2023-07-10,39767000,39885000,39700000,39832000,90.89269497
2023-07-11,40068000,40109000,39960000,40021000,179.5392067
2023-07-12,40164000,40217000,40151000,40211000,54.25549521
2023-07-13,39541000,39808000,39536000,39796000,139.7687462
2023-07-14,39897000,39954000,39831000,39943000,112.7572039
2023-07-15,38847000,38847000,38786000,38839000,209.2652154
2023-07-16,38879000,38907000,38838000,38906000,48.57061046
2023-07-17,38945000,38968000,38850000,38902000,151.4449474
2023-07-18,38499000,38526000,38435000,38479000,43.72991485
2023-07-19,38429000,38560000,38370000,38542000,90.0124739
2023-07-20,38910000,39009000,38852000,38925000,259.2179582
2023-07-21,38620000,38673000,38590000,38618000,105.0908239
2023-07-22,38783000,38793000,38720000,38788000,44.02040246
2023-07-23,38744000,38781000,38736000,38750000,69.23730188
2023-07-24,38542000,38542000,37902000,38016000,648.4765478
2023-07-25,37745000,37927000,37740000,37769000,123.3579462
2023-07-26,37834000,37837000,37760000,37778000,64.12638708
2023-07-27,38152000,38286000,38146000,38263000,148.5973386
2023-07-28,37819000,37858000,37704000,37806000,168.3177006
2023-07-29,37935000,37937000,37901000,37923000,55.85964835
2023-07-30,37842000,37842000,37808000,37825000,27.7731317
