candle_date_time_utc,opening_price,high_price,low_price,trade_price,candle_acc_trade_volume
2020-05-13 6:00,10794000,10808000,10782000,10806000,167.2532151
2020-05-13 7:00,10807000,10807000,10768000,10788000,157.1974927
2020-05-13 8:00,10788000,10809000,10713000,10802000,296.6499643
2020-05-13 9:00,10802000,10835000,10788000,10820000,177.487034
2020-05-13 10:00,10817000,10853000,10785000,10846000,176.2369188
2020-05-13 11:00,10846000,10977000,10837000,10952000,480.4734015
2020-05-13 12:00,10954000,11044000,10930000,11029000,510.9057152
2020-05-13 13:00,11030000,11071000,10944000,10987000,423.4632577
2020-05-13 14:00,10989000,11056000,10956000,10985000,367.7500629
2020-05-13 15:00,10982000,11070000,10982000,11052000,265.95545
2020-05-13 16:00,11051000,11070000,10948000,11002000,246.4228077
2020-05-13 17:00,11003000,11021000,10960000,10975000,53.06222366
2020-05-13 18:00,10980000,11020000,10978000,10993000,38.32168668
2020-05-13 19:00,10994000,11070000,10979000,11068000,46.49237742
2020-05-13 20:00,11054000,11246000,11054000,11233000,410.6675697
2020-05-13 21:00,11233000,11347000,11196000,11279000,463.4796518
2020-05-13 22:00,11279000,11300000,11239000,11270000,238.986053
2020-05-13 23:00,11270000,11317000,11245000,11268000,196.4685308
2020-05-14 0:00,11265000,11400000,11245000,11273000,534.613969
2020-05-14 1:00,11273000,11295000,11215000,11238000,318.8192528
2020-05-14 2:00,11238000,11307000,11228000,11302000,237.3742017
2020-05-14 3:00,11302000,11321000,11266000,11321000,182.2306493
2020-05-14 4:00,11322000,11327000,11277000,11283000,136.2252963
2020-05-14 5:00,11283000,11468000,11250000,11458000,397.7546024
2020-05-14 6:00,11452000,11518000,11432000,11501000,518.2951533
2020-05-14 7:00,11501000,11627000,11452000,11571000,589.6183425
2020-05-14 8:00,11571000,11693000,11510000,11651000,566.6283335
2020-05-14 9:00,11658000,11842000,11650000,11831000,996.693506
2020-05-14 10:00,11831000,11945000,11533000,11636000,1688.817895
2020-05-14 11:00,11638000,11790000,11638000,11673000,556.1089198
2020-05-14 12:00,11674000,11712000,11525000,11560000,668.2419506
2020-05-14 13:00,11560000,11627000,11516000,11586000,460.2270805
2020-05-14 14:00,11586000,11731000,11574000,11681000,500.1825084
2020-05-14 15:00,11681000,11769000,11611000,11756000,296.1058393
2020-05-14 16:00,11756000,11788000,11601000,11677000,234.9010921
2020-05-14 17:00,11677000,11697000,11600000,11635000,116.2898541
2020-05-14 18:00,11623000,11683000,11603000,11666000,52.25607944
2020-05-14 19:00,11667000,11737000,11650000,11650000,97.70042424
2020-05-14 20:00,11650000,11834000,11584000,11633000,326.9847005
2020-05-14 21:00,11646000,11760000,11606000,11760000,175.9873634
2020-05-14 22:00,11760000,11800000,11700000,11714000,213.5595549
2020-05-14 23:00,11709000,11820000,11703000,11776000,250.9437738
2020-05-15 0:00,11777000,11839000,11704000,11758000,405.4529934
2020-05-15 1:00,11752000,11764000,11705000,11721000,177.2236826
2020-05-15 2:00,11722000,11727000,11229000,11406000,1482.103255
2020-05-15 3:00,11406000,11477000,11344000,11430000,499.9530075
2020-05-15 4:00,11430000,11474000,11400000,11408000,252.8991311
2020-05-15 5:00,11408000,11441000,11289000,11413000,462.1909267
2020-05-15 6:00,11413000,11500000,11408000,11480000,250.6568588
2020-05-15 7:00,11480000,11707000,11479000,11664000,692.5579719
2020-05-15 8:00,11643000,11692000,11561000,11591000,347.920166
2020-05-15 9:00,11592000,11637000,11518000,11577000,230.4965789
2020-05-15 10:00,11574000,11602000,11456000,11563000,328.1483088
2020-05-15 11:00,11563000,11633000,11529000,11560000,225.8028935
2020-05-15 12:00,11558000,11558000,11486000,11493000,261.0211612
2020-05-15 13:00,11493000,11600000,11459000,11496000,222.0473744
2020-05-15 14:00,11496000,11597000,11496000,11521000,169.4918455
2020-05-15 15:00,11520000,11564000,11405000,11478000,394.1858618
2020-05-15 16:00,11479000,11520000,11440000,11484000,138.9499904
2020-05-15 17:00,11484000,11524000,11443000,11455000,90.41496624
2020-05-15 18:00,11464000,11517000,11456000,11490000,51.89813335
2020-05-15 19:00,11490000,11499000,11353000,11367000,244.431543
2020-05-15 20:00,11367000,11430000,11244000,11268000,489.7950024
2020-05-15 21:00,11275000,11491000,11255000,11441000,248.2836926
2020-05-15 22:00,11440000,11491000,11353000,11380000,206.1693243
2020-05-15 23:00,11389000,11444000,11259000,11314000,302.1246185
2020-05-16 0:00,11314000,11400000,11175000,11366000,640.8925769
2020-05-16 1:00,11366000,11440000,11354000,11390000,329.393769
2020-05-16 2:00,11398000,11437000,11364000,11407000,173.9599123
2020-05-16 3:00,11407000,11439000,11368000,11414000,186.9551686
2020-05-16 4:00,11403000,11489000,11403000,11474000,318.3928734
2020-05-16 5:00,11476000,11570000,11441000,11465000,443.5091663
2020-05-16 6:00,11465000,11486000,11407000,11451000,123.2419312
2020-05-16 7:00,11454000,11482000,11358000,11358000,244.0859392
2020-05-16 8:00,11360000,11425000,11320000,11414000,247.8242834
2020-05-16 9:00,11414000,11414000,11300000,11392000,186.5670364
2020-05-16 10:00,11392000,11425000,11345000,11416000,103.0645444
2020-05-16 11:00,11410000,11420000,11353000,11384000,90.16043927
2020-05-16 12:00,11399000,11480000,11384000,11424000,187.0586564
2020-05-16 13:00,11424000,11482000,11379000,11399000,211.1699826
2020-05-16 14:00,11405000,11437000,11361000,11378000,112.580687
2020-05-16 15:00,11378000,11393000,11281000,11318000,187.4400363
2020-05-16 16:00,11318000,11370000,11280000,11345000,145.2708177
2020-05-16 17:00,11342000,11347000,11259000,11272000,59.55498823
2020-05-16 18:00,11264000,11297000,11210000,11244000,238.4609772
2020-05-16 19:00,11244000,11330000,11225000,11298000,37.11671148
2020-05-16 20:00,11298000,11335000,11265000,11327000,57.84950646
2020-05-16 21:00,11336000,11378000,11298000,11333000,81.68638561
2020-05-16 22:00,11333000,11377000,11307000,11357000,58.5647138
2020-05-16 23:00,11356000,11377000,11305000,11325000,49.33895811
2020-05-17 0:00,11322000,11441000,11275000,11422000,286.5775906
2020-05-17 1:00,11422000,11450000,11390000,11432000,129.2824807
2020-05-17 2:00,11427000,11480000,11420000,11447000,194.9949186
2020-05-17 3:00,11447000,11502000,11442000,11487000,158.0348632
2020-05-17 4:00,11487000,11511000,11439000,11443000,101.9850065
2020-05-17 5:00,11442000,11475000,11409000,11436000,93.94188796
2020-05-17 6:00,11436000,11482000,11436000,11476000,70.87773322
2020-05-17 7:00,11477000,11493000,11437000,11464000,75.10972807
2020-05-17 8:00,11465000,11477000,11424000,11434000,79.144619
2020-05-17 9:00,11435000,11444000,11415000,11430000,111.4210502
2020-05-17 10:00,11430000,11470000,11430000,11447000,96.76250666
2020-05-17 11:00,11459000,11470000,11421000,11448000,94.92712054
2020-05-17 12:00,11448000,11710000,11448000,11705000,974.6223534
2020-05-17 13:00,11705000,11710000,11640000,11689000,384.3787053
2020-05-17 14:00,11688000,11755000,11655000,11750000,456.7157143
2020-05-17 15:00,11750000,11831000,11705000,11747000,701.403931
2020-05-17 16:00,11750000,11780000,11637000,11667000,314.9026531
2020-05-17 17:00,11668000,11720000,11642000,11715000,110.5420511
2020-05-17 18:00,11702000,11711000,11642000,11692000,64.34809904
2020-05-17 19:00,11694000,11736000,11679000,11708000,29.23693983
2020-05-17 20:00,11708000,11717000,11664000,11664000,104.7089302
2020-05-17 21:00,11664000,11719000,11650000,11701000,60.36998655
2020-05-17 22:00,11705000,11706000,11554000,11620000,359.246954
2020-05-17 23:00,11620000,11670000,11604000,11619000,138.17595
2020-05-18 0:00,11619000,11755000,11612000,11734000,361.252944
2020-05-18 1:00,11731000,11899000,11730000,11858000,826.4392578
2020-05-18 2:00,11859000,11881000,11755000,11802000,517.8340743
2020-05-18 3:00,11802000,11821000,11757000,11793000,222.2506978
2020-05-18 4:00,11793000,11834000,11770000,11821000,253.729223
2020-05-18 5:00,11827000,11840000,11796000,11797000,258.2547878
2020-05-18 6:00,11790000,11797000,11675000,11698000,465.2724664
2020-05-18 7:00,11698000,11721000,11677000,11711000,222.0898252
2020-05-18 8:00,11711000,11725000,11380000,11545000,877.0780162
2020-05-18 9:00,11545000,11576000,11492000,11535000,364.9049322
2020-05-18 10:00,11535000,11637000,11521000,11588000,307.6095843
2020-05-18 11:00,11588000,11650000,11584000,11601000,188.9895297
2020-05-18 12:00,11602000,11637000,11526000,11630000,245.9461862
2020-05-18 13:00,11630000,11641000,11555000,11598000,196.8666289
2020-05-18 14:00,11598000,11661000,11575000,11644000,210.635253
2020-05-18 15:00,11634000,11652000,11589000,11626000,132.9306492
2020-05-18 16:00,11626000,11653000,11553000,11588000,165.8849346
2020-05-18 17:00,11589000,11598000,11510000,11571000,114.7508514
2020-05-18 18:00,11570000,11617000,11565000,11617000,50.24167131
2020-05-18 19:00,11617000,11660000,11617000,11660000,50.63908614
2020-05-18 20:00,11660000,11669000,11613000,11645000,31.83856851
2020-05-18 21:00,11645000,11709000,11629000,11663000,120.610652
2020-05-18 22:00,11661000,11730000,11650000,11715000,186.4988206
2020-05-18 23:00,11716000,11739000,11698000,11705000,184.9974992
2020-05-19 0:00,11704000,11705000,11545000,11615000,435.5921059
2020-05-19 1:00,11615000,11625000,11574000,11606000,168.8892082
2020-05-19 2:00,11607000,11613000,11530000,11576000,264.739953
2020-05-19 3:00,11576000,11607000,11430000,11496000,476.6573844
2020-05-19 4:00,11497000,11530000,11455000,11496000,247.1562107
2020-05-19 5:00,11496000,11585000,11492000,11584000,158.7039723
2020-05-19 6:00,11584000,11597000,11545000,11563000,193.8687133
2020-05-19 7:00,11558000,11588000,11526000,11535000,108.3031295
2020-05-19 8:00,11539000,11830000,11539000,11810000,1226.496096
2020-05-19 9:00,11805000,11810000,11733000,11749000,613.5151562
2020-05-19 10:00,11750000,11766000,11715000,11740000,180.252676
2020-05-19 11:00,11741000,11833000,11639000,11680000,558.0115072
2020-05-19 12:00,11682000,11716000,11539000,11584000,500.2691768
2020-05-19 13:00,11584000,11684000,11575000,11634000,304.8242802
2020-05-19 14:00,11635000,11700000,11617000,11650000,197.7564616
2020-05-19 15:00,11649000,11684000,11597000,11647000,141.3218742
2020-05-19 16:00,11645000,11723000,11642000,11666000,171.3664238
2020-05-19 17:00,11666000,11691000,11607000,11623000,84.10575206
2020-05-19 18:00,11626000,11697000,11621000,11680000,21.15564642
2020-05-19 19:00,11675000,11699000,11628000,11634000,40.77481261
2020-05-19 20:00,11643000,11696000,11621000,11680000,45.63549121
2020-05-19 21:00,11680000,11691000,11655000,11679000,47.42857496
2020-05-19 22:00,11681000,11743000,11656000,11729000,155.5831028
2020-05-19 23:00,11729000,11740000,11680000,11727000,158.5119093
2020-05-20 0:00,11727000,11747000,11682000,11690000,183.1413035
2020-05-20 1:00,11689000,11722000,11685000,11706000,106.146794
2020-05-20 2:00,11701000,11720000,11670000,11716000,108.9113887
2020-05-20 3:00,11710000,11742000,11709000,11709000,105.1055618
2020-05-20 4:00,11710000,11727000,11687000,11714000,138.4001204
2020-05-20 5:00,11701000,11719000,11685000,11705000,102.8680706
2020-05-20 6:00,11702000,11800000,11608000,11688000,499.95452
2020-05-20 7:00,11688000,11736000,11668000,11721000,228.8396957
2020-05-20 8:00,11720000,11750000,11695000,11749000,148.2878315
2020-05-20 9:00,11748000,11751000,11721000,11743000,155.0003801
2020-05-20 10:00,11746000,11752000,11712000,11741000,126.1856286
2020-05-20 11:00,11734000,11742000,11697000,11710000,182.8009697
2020-05-20 12:00,11710000,11736000,11698000,11728000,109.8583895
2020-05-20 13:00,11724000,11743000,11716000,11730000,152.4158176
2020-05-20 14:00,11730000,11744000,11727000,11729000,80.73992609
2020-05-20 15:00,11730000,11731000,11405000,11418000,1197.044909
2020-05-20 16:00,11418000,11533000,11350000,11494000,852.2286529
2020-05-20 17:00,11494000,11556000,11450000,11545000,130.2099973
2020-05-20 18:00,11534000,11556000,11515000,11547000,42.21494232
2020-05-20 19:00,11546000,11565000,11509000,11557000,59.34843303
2020-05-20 20:00,11551000,11631000,11548000,11630000,131.1991024
2020-05-20 21:00,11631000,11636000,11581000,11593000,71.71584905
2020-05-20 22:00,11593000,11611000,11521000,11548000,126.875418
2020-05-20 23:00,11547000,11568000,11463000,11532000,207.2950262
2020-05-21 0:00,11533000,11609000,11502000,11579000,259.9962163
2020-05-21 1:00,11579000,11591000,11529000,11538000,126.3871009
2020-05-21 2:00,11538000,11560000,11480000,11501000,214.882343
2020-05-21 3:00,11501000,11518000,11463000,11478000,253.7617184
2020-05-21 4:00,11494000,11515000,11451000,11500000,173.6030557
2020-05-21 5:00,11504000,11537000,11493000,11525000,112.2123708
2020-05-21 6:00,11532000,11533000,11494000,11505000,102.6872225
2020-05-21 7:00,11504000,11551000,11453000,11454000,178.8664807
2020-05-21 8:00,11454000,11500000,11285000,11370000,495.8119993
2020-05-21 9:00,11370000,11439000,11290000,11294000,273.1733871
2020-05-21 10:00,11294000,11380000,11229000,11371000,264.2871214
2020-05-21 11:00,11379000,11398000,11344000,11376000,117.9255112
2020-05-21 12:00,11382000,11402000,11328000,11345000,153.0923564
2020-05-21 13:00,11345000,11385000,11250000,11272000,237.9218752
2020-05-21 14:00,11272000,11290000,10850000,10973000,1938.568555
2020-05-21 15:00,10979000,11100000,10940000,11033000,596.1348136
2020-05-21 16:00,11033000,11150000,11003000,11090000,297.9853284
2020-05-21 17:00,11090000,11104000,10984000,11003000,138.2553955
2020-05-21 18:00,11004000,11018000,10798000,10823000,385.519637
2020-05-21 19:00,10823000,11100000,10800000,11071000,215.5500811
2020-05-21 20:00,11071000,11080000,10985000,11031000,122.7593576
2020-05-21 21:00,11046000,11156000,11002000,11133000,184.8495423
2020-05-21 22:00,11133000,11230000,11133000,11199000,236.0947862
2020-05-21 23:00,11188000,11199000,11060000,11089000,242.7196932
2020-05-22 0:00,11089000,11090000,10945000,11000000,425.0630923
2020-05-22 1:00,11000000,11177000,10999000,11140000,369.7831146
2020-05-22 2:00,11140000,11155000,11040000,11052000,235.9884499
2020-05-22 3:00,11052000,11054000,10900000,10934000,317.3395774
2020-05-22 4:00,10940000,10995000,10900000,10940000,237.7808593
2020-05-22 5:00,10930000,11030000,10902000,11010000,168.903804
2020-05-22 6:00,11017000,11060000,11000000,11047000,174.6739036
2020-05-22 7:00,11046000,11093000,11026000,11066000,192.6066162
2020-05-22 8:00,11066000,11070000,11006000,11045000,135.7528332
2020-05-22 9:00,11045000,11089000,11037000,11089000,133.9480184
2020-05-22 10:00,11089000,11195000,11089000,11167000,393.2758796
2020-05-22 11:00,11167000,11187000,11103000,11141000,174.5757448
2020-05-22 12:00,11141000,11176000,11126000,11150000,149.8286291
2020-05-22 13:00,11149000,11155000,11044000,11064000,228.7508452
2020-05-22 14:00,11064000,11161000,11064000,11091000,88.61410311
2020-05-22 15:00,11091000,11170000,11080000,11165000,144.2753355
2020-05-22 16:00,11165000,11216000,11137000,11212000,175.2725509
2020-05-22 17:00,11213000,11242000,11168000,11184000,153.0877192
2020-05-22 18:00,11184000,11214000,11160000,11179000,35.95141418
2020-05-22 19:00,11178000,11179000,11114000,11155000,50.08769363
2020-05-22 20:00,11155000,11176000,11108000,11155000,52.30907156
2020-05-22 21:00,11156000,11163000,11134000,11157000,46.03907122
2020-05-22 22:00,11158000,11175000,11132000,11143000,50.25389586
2020-05-22 23:00,11142000,11148000,11100000,11117000,105.4935168
2020-05-23 0:00,11117000,11240000,11117000,11228000,209.3614948
2020-05-23 1:00,11228000,11240000,11186000,11201000,113.8210591
2020-05-23 2:00,11200000,11240000,11195000,11232000,149.2542308
2020-05-23 3:00,11231000,11299000,11230000,11256000,185.8132704
2020-05-23 4:00,11256000,11259000,11211000,11221000,96.71615655
2020-05-23 5:00,11221000,11233000,11203000,11233000,77.94041896
2020-05-23 6:00,11231000,11231000,11182000,11200000,109.7710355
2020-05-23 7:00,11193000,11231000,11192000,11216000,67.56270316
2020-05-23 8:00,11216000,11218000,11131000,11170000,120.692829
2020-05-23 9:00,11170000,11174000,11082000,11097000,134.1578431
2020-05-23 10:00,11100000,11118000,11048000,11105000,136.5230924
2020-05-23 11:00,11094000,11150000,11087000,11145000,94.3944391
2020-05-23 12:00,11146000,11146000,11056000,11075000,100.9105199
2020-05-23 13:00,11075000,11128000,11073000,11119000,100.4616619
2020-05-23 14:00,11119000,11160000,11094000,11138000,91.120414
2020-05-23 15:00,11143000,11151000,11100000,11128000,52.96576313
2020-05-23 16:00,11117000,11156000,11102000,11129000,44.30196257
2020-05-23 17:00,11129000,11146000,11119000,11142000,31.68228838
2020-05-23 18:00,11142000,11155000,11110000,11110000,26.73434453
2020-05-23 19:00,11110000,11158000,11099000,11150000,19.75677421
2020-05-23 20:00,11145000,11192000,11129000,11191000,40.96941285
2020-05-23 21:00,11191000,11198000,11175000,11195000,30.09570679
2020-05-23 22:00,11187000,11199000,11179000,11192000,28.48810126
2020-05-23 23:00,11192000,11192000,11124000,11140000,42.96838698
2020-05-24 0:00,11140000,11174000,11090000,11173000,83.36882816
2020-05-24 1:00,11173000,11174000,11116000,11116000,72.17277951
2020-05-24 2:00,11116000,11170000,11108000,11151000,62.25271935
2020-05-24 3:00,11151000,11165000,11126000,11148000,73.00897977
2020-05-24 4:00,11154000,11169000,11136000,11149000,50.74745438
2020-05-24 5:00,11148000,11152000,11134000,11143000,52.21861869
2020-05-24 6:00,11143000,11249000,11141000,11210000,256.9072105
2020-05-24 7:00,11213000,11227000,11179000,11192000,80.82991801
2020-05-24 8:00,11192000,11207000,11180000,11194000,73.27922091
2020-05-24 9:00,11194000,11236000,11194000,11215000,97.50562162
2020-05-24 10:00,11215000,11234000,11204000,11206000,103.2237821
2020-05-24 11:00,11207000,11212000,11051000,11070000,277.3818426
2020-05-24 12:00,11071000,11124000,11050000,11106000,187.1509926
2020-05-24 13:00,11098000,11098000,10966000,11002000,278.9147719
2020-05-24 14:00,11001000,11001000,10920000,10971000,239.473495
2020-05-24 15:00,10975000,11023000,10941000,10999000,119.7216012
2020-05-24 16:00,11000000,11000000,10795000,10862000,361.9713655
2020-05-24 17:00,10862000,10923000,10847000,10866000,74.39851494
2020-05-24 18:00,10858000,10881000,10818000,10855000,78.07623149
2020-05-24 19:00,10855000,10950000,10852000,10935000,52.98329161
2020-05-24 20:00,10928000,10972000,10910000,10938000,39.97712206
2020-05-24 21:00,10938000,11042000,10932000,11012000,102.9628642
2020-05-24 22:00,11012000,11030000,10943000,10979000,117.8206013
2020-05-24 23:00,10980000,10986000,10630000,10664000,628.2854144
2020-05-25 0:00,10663000,10786000,10570000,10760000,462.1018363
2020-05-25 1:00,10761000,10761000,10706000,10739000,176.7109115
2020-05-25 2:00,10739000,10761000,10717000,10751000,202.3010758
2020-05-25 3:00,10751000,10753000,10701000,10718000,166.0084254
2020-05-25 4:00,10718000,10730000,10682000,10730000,152.8239651
2020-05-25 5:00,10730000,10750000,10700000,10718000,186.0978095
2020-05-25 6:00,10715000,10726000,10702000,10710000,132.2534101
2020-05-25 7:00,10702000,10810000,10689000,10801000,298.3891702
2020-05-25 8:00,10801000,10812000,10723000,10737000,169.9703645
2020-05-25 9:00,10737000,10759000,10597000,10638000,263.1159784
2020-05-25 10:00,10639000,10666000,10515000,10521000,254.5786526
2020-05-25 11:00,10521000,10615000,10507000,10599000,428.9054918
2020-05-25 12:00,10599000,10641000,10580000,10628000,188.0479202
2020-05-25 13:00,10628000,10698000,10584000,10686000,172.6339184
2020-05-25 14:00,10694000,10761000,10601000,10623000,285.746507
2020-05-25 15:00,10611000,10676000,10600000,10673000,109.4610684
2020-05-25 16:00,10669000,10745000,10661000,10713000,151.7058154
2020-05-25 17:00,10721000,10829000,10700000,10798000,94.02638877
2020-05-25 18:00,10797000,10813000,10755000,10800000,38.16935107
2020-05-25 19:00,10800000,10886000,10772000,10854000,91.92148626
2020-05-25 20:00,10855000,10860000,10799000,10816000,53.74817052
2020-05-25 21:00,10816000,10826000,10765000,10800000,60.95747837
2020-05-25 22:00,10799000,10821000,10791000,10816000,69.53733389
2020-05-25 23:00,10816000,10848000,10807000,10825000,90.7697521
2020-05-26 0:00,10821000,10852000,10731000,10770000,181.6066298
2020-05-26 1:00,10760000,10796000,10737000,10748000,145.5526318
2020-05-26 2:00,10763000,10836000,10749000,10792000,113.2132477
2020-05-26 3:00,10794000,10851000,10785000,10801000,112.9315101
2020-05-26 4:00,10801000,10835000,10790000,10817000,127.9296957
2020-05-26 5:00,10832000,10836000,10802000,10824000,167.2591672
2020-05-26 6:00,10824000,10825000,10773000,10787000,132.5248634
2020-05-26 7:00,10793000,10862000,10750000,10833000,218.378405
2020-05-26 8:00,10834000,10929000,10832000,10865000,429.6151867
2020-05-26 9:00,10863000,10891000,10777000,10801000,170.5689914
2020-05-26 10:00,10802000,10880000,10740000,10782000,186.3608048
2020-05-26 11:00,10782000,10791000,10747000,10758000,106.1973985
2020-05-26 12:00,10758000,10820000,10700000,10729000,196.0726082
2020-05-26 13:00,10718000,10750000,10684000,10688000,166.8801416
2020-05-26 14:00,10688000,10750000,10664000,10714000,131.5573671
2020-05-26 15:00,10714000,10729000,10611000,10637000,136.5628353
2020-05-26 16:00,10633000,10705000,10612000,10700000,74.09509092
2020-05-26 17:00,10700000,10727000,10688000,10715000,37.38543409
2020-05-26 18:00,10726000,10727000,10676000,10695000,35.00217889
2020-05-26 19:00,10695000,10697000,10672000,10696000,24.62357211
2020-05-26 20:00,10696000,10766000,10694000,10752000,56.76611666
2020-05-26 21:00,10753000,10771000,10721000,10732000,67.76431301
2020-05-26 22:00,10732000,10737000,10685000,10714000,64.14260769
2020-05-26 23:00,10714000,10745000,10707000,10729000,71.59894824
2020-05-27 0:00,10724000,10799000,10722000,10790000,142.4454544
2020-05-27 1:00,10788000,10798000,10731000,10747000,108.4016614
2020-05-27 2:00,10748000,10780000,10729000,10736000,171.0190881
2020-05-27 3:00,10737000,10767000,10736000,10744000,133.5339355
2020-05-27 4:00,10746000,10768000,10746000,10768000,77.68437664
2020-05-27 5:00,10768000,10783000,10751000,10775000,115.8193139
2020-05-27 6:00,10775000,10783000,10735000,10755000,147.8417633
2020-05-27 7:00,10749000,10782000,10731000,10739000,83.6908723
2020-05-27 8:00,10751000,10875000,10741000,10856000,339.3973455
2020-05-27 9:00,10856000,10874000,10827000,10834000,159.0140294
2020-05-27 10:00,10837000,11131000,10837000,11094000,712.1631641
2020-05-27 11:00,11094000,11168000,11051000,11112000,453.8707958
2020-05-27 12:00,11112000,11160000,11081000,11103000,299.7885745
2020-05-27 13:00,11101000,11148000,11060000,11096000,295.6050544
2020-05-27 14:00,11094000,11105000,11042000,11100000,163.285027
2020-05-27 15:00,11100000,11171000,11054000,11078000,201.0449527
2020-05-27 16:00,11078000,11178000,11077000,11160000,160.5625332
2020-05-27 17:00,11161000,11187000,11150000,11167000,76.38878837
2020-05-27 18:00,11168000,11170000,11130000,11130000,33.26532125
2020-05-27 19:00,11131000,11138000,11092000,11109000,24.28857649
2020-05-27 20:00,11109000,11137000,11109000,11131000,42.51276724
2020-05-27 21:00,11132000,11141000,11000000,11020000,136.6494155
2020-05-27 22:00,11020000,11072000,11012000,11068000,160.5599571
2020-05-27 23:00,11072000,11175000,11068000,11163000,194.950533
2020-05-28 0:00,11151000,11250000,11131000,11247000,243.7391216
2020-05-28 1:00,11250000,11269000,11223000,11231000,316.8992212
2020-05-28 2:00,11232000,11254000,11173000,11189000,225.6452594
2020-05-28 3:00,11190000,11191000,11151000,11156000,132.9003173
2020-05-28 4:00,11159000,11200000,11132000,11176000,166.5847342
2020-05-28 5:00,11177000,11181000,11104000,11141000,144.1826776
2020-05-28 6:00,11141000,11172000,11139000,11151000,116.3337778
2020-05-28 7:00,11151000,11180000,11127000,11139000,88.66605863
2020-05-28 8:00,11139000,11186000,11115000,11175000,95.56584337
2020-05-28 9:00,11175000,11193000,11165000,11190000,102.5156829
2020-05-28 10:00,11190000,11192000,11155000,11156000,46.77586781
2020-05-28 11:00,11168000,11285000,11154000,11277000,282.068259
2020-05-28 12:00,11270000,11450000,11250000,11447000,630.3311796
2020-05-28 13:00,11445000,11457000,11378000,11402000,298.5617732
2020-05-28 14:00,11402000,11517000,11402000,11469000,436.3539101
2020-05-28 15:00,11459000,11495000,11417000,11463000,189.9395987
2020-05-28 16:00,11464000,11498000,11411000,11444000,133.5025379
2020-05-28 17:00,11450000,11457000,11419000,11440000,44.37143737
2020-05-28 18:00,11441000,11450000,11411000,11411000,38.00155678
2020-05-28 19:00,11411000,11445000,11378000,11431000,54.74190735
2020-05-28 20:00,11432000,11438000,11383000,11394000,50.50864503
2020-05-28 21:00,11406000,11432000,11363000,11407000,94.08879627
2020-05-28 22:00,11407000,11501000,11396000,11448000,173.1751896
2020-05-28 23:00,11449000,11600000,11446000,11579000,333.0197884
2020-05-29 0:00,11579000,11603000,11490000,11494000,369.2517988
2020-05-29 1:00,11494000,11515000,11413000,11502000,215.9270795
2020-05-29 2:00,11495000,11510000,11486000,11493000,95.07798449
2020-05-29 3:00,11499000,11522000,11493000,11517000,123.1267621
2020-05-29 4:00,11517000,11531000,11484000,11486000,104.4863786
2020-05-29 5:00,11486000,11510000,11445000,11483000,153.4867599
2020-05-29 6:00,11483000,11526000,11463000,11497000,120.9049734
2020-05-29 7:00,11499000,11511000,11482000,11489000,99.22954352
2020-05-29 8:00,11489000,11561000,11415000,11428000,274.8453279
2020-05-29 9:00,11424000,11438000,11401000,11422000,116.3504193
2020-05-29 10:00,11421000,11439000,11297000,11307000,272.1205963
2020-05-29 11:00,11307000,11370000,11276000,11354000,201.033701
2020-05-29 12:00,11353000,11406000,11319000,11373000,120.8928956
2020-05-29 13:00,11372000,11413000,11355000,11402000,115.3630389
2020-05-29 14:00,11402000,11444000,11399000,11423000,112.155676
2020-05-29 15:00,11420000,11431000,11300000,11355000,138.6157464
2020-05-29 16:00,11354000,11449000,11336000,11425000,130.9743462
2020-05-29 17:00,11426000,11450000,11408000,11435000,48.89059057
2020-05-29 18:00,11435000,11448000,11410000,11433000,20.49220842
2020-05-29 19:00,11426000,11437000,11400000,11400000,24.20017957
2020-05-29 20:00,11400000,11422000,11379000,11414000,27.38456166
2020-05-29 21:00,11411000,11424000,11360000,11390000,31.47486017
2020-05-29 22:00,11375000,11412000,11360000,11398000,29.0754674
2020-05-29 23:00,11398000,11427000,11395000,11398000,41.21828024
2020-05-30 0:00,11397000,11412000,11336000,11360000,97.63379829
2020-05-30 1:00,11360000,11387000,11331000,11367000,91.82566652
2020-05-30 2:00,11367000,11391000,11361000,11373000,44.55513012
2020-05-30 3:00,11373000,11373000,11303000,11349000,86.80490519
2020-05-30 4:00,11349000,11520000,11347000,11475000,318.4954343
2020-05-30 5:00,11475000,11513000,11464000,11503000,156.6733203
2020-05-30 6:00,11503000,11554000,11498000,11507000,215.2190749
2020-05-30 7:00,11506000,11507000,11450000,11475000,115.0618231
2020-05-30 8:00,11475000,11490000,11462000,11480000,98.86860865
2020-05-30 9:00,11479000,11486000,11415000,11438000,131.1261804
2020-05-30 10:00,11437000,11474000,11437000,11468000,92.18347241
2020-05-30 11:00,11468000,11514000,11461000,11477000,161.710897
2020-05-30 12:00,11477000,11481000,11447000,11473000,87.34866835
2020-05-30 13:00,11473000,11485000,11447000,11471000,87.79586334
2020-05-30 14:00,11477000,11495000,11460000,11485000,147.393954
2020-05-30 15:00,11490000,11495000,11433000,11462000,125.6621872
2020-05-30 16:00,11465000,11480000,11440000,11458000,53.36740979
2020-05-30 17:00,11458000,11458000,11427000,11447000,26.01673584
2020-05-30 18:00,11447000,11463000,11435000,11447000,27.56644759
2020-05-30 19:00,11447000,11469000,11447000,11456000,17.41919264
2020-05-30 20:00,11457000,11457000,11348000,11397000,158.4749375
2020-05-30 21:00,11397000,11437000,11371000,11412000,68.67882629
